portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
Sabrangindia,23-08-2024,Sabrangindia,Rape Horror: two gang-rape survivors die by suicide in UP & Jharkhand,https://sabrangindia.in/rape-horror-two-gang-rape-survivors-die-by-suicide-in-up-jharkhand/,Negative,0.978804588
Sabrangindia,23-08-2024,Sabrangindia,"Bombay HC orders state Social Welfare Department to take steps towards eradicating manual scavenging, encourages greater transparency and accountability",https://sabrangindia.in/bombay-hc-orders-state-social-welfare-department-to-take-steps-towards-eradicating-manual-scavenging-encourages-greater-transparency-and-accountability/,Neutral,0.614634395
Sabrangindia,23-08-2024,Hasi Jain,The breakfast table at a well-to-do Hindu household,https://sabrangindia.in/the-breakfast-table-at-a-well-to-do-hindu-household/,Neutral,0.981603622
Sabrangindia,23-08-2024,Sabrangindia,Bombay HC chastens Maharashtra Police for shoddy investigation in cases involving sexual assault against minors and women,https://sabrangindia.in/bombay-hc-chastens-maharashtra-police-for-shoddy-investigation-in-cases-involving-sexual-assault-against-minors-and-women/,Negative,0.943312705
Sabrangindia,23-08-2024,Cjp Team,CJP sent two preventive action complaints to Maharashtra Police,https://sabrangindia.in/cjp-sent-two-preventive-action-complaints-to-maharashtra-police/,Neutral,0.982434094
Sabrangindia,23-08-2024,Ram Puniyani,"Tricolour: Spirit of India-Essence from Past, Hope for Future",https://sabrangindia.in/tricolour-spirit-of-india-essence-from-past-hope-for-future/,Neutral,0.710334539
Maktoobmedia,23-08-2024,Maktoob Staff,Minor gangraped while returning from tuition classes in Assam,https://maktoobmedia.com/india/minor-gangraped-while-returning-from-tuition-classes-in-assam/,Negative,0.857719362
Maktoobmedia,23-08-2024,Maktoob Staff,"TDP and JD(U) to oppose Waqf Bill in parliament, says Muslim Personal Law Board",https://maktoobmedia.com/india/tdp-and-jdu-to-oppose-waqf-bill-in-parliament-says-muslim-personal-law-board/,Neutral,0.733507335
Maktoobmedia,23-08-2024,Maktoob Staff,Israel suffers biggest economic slowdown among OECD countries,https://maktoobmedia.com/gaza-genocide/israel-suffers-biggest-economic-slowdown-among-oecd-countries/,Negative,0.918142974
Maktoobmedia,23-08-2024,Maktoob Staff,Assam tables Bill to repeal Muslim marriage law,https://maktoobmedia.com/india/assam-tables-bill-to-repeal-muslim-marriage-law/,Neutral,0.763072908
Maktoobmedia,23-08-2024,Maktoob Staff,US: ‘Uncommitted’ advocates hold sit-in after Democratic National Convention refuses speaking slot for Palestinians,https://maktoobmedia.com/gaza-genocide/us-uncommitted-advocates-hold-sit-in-after-democratic-national-convention-refuses-speaking-slot-for-palestinians/,Negative,0.767807186
The News Minute,23-08-2024,Haritha Manav,Who redacted key sections? Kerala govt in trouble over Hema Committee report,https://www.thenewsminute.com/kerala/who-redacted-key-sections-kerala-govt-in-trouble-over-hema-committee-report,Negative,0.957196832
The News Minute,23-08-2024,Sruthi Ganapathy Raman,Vaazhai review: Mari Selvaraj’s film on pain and power is deeply evocative,https://www.thenewsminute.com/flix/vaazhai-review-mari-selvarajs-film-on-pain-and-power-is-deeply-evocative,Neutral,0.872250736
The News Minute,23-08-2024,Tnm Staff,Bribes to Chennai Ennore residents: Activists call for vigilance and IT inquiry,https://www.thenewsminute.com/tamil-nadu/bribes-to-chennai-ennore-residents-activists-call-for-vigilance-and-it-enquiry,Neutral,0.960372627
The News Minute,23-08-2024,CRIS,"AMMA ‘welcomes’ Hema Committee report, denies existence of power group",https://www.thenewsminute.com/kerala/amma-welcomes-hema-committee-report-denies-existence-of-power-group,Neutral,0.919495404
The News Minute,23-08-2024,Deepti Komalam,Hema Committee report: When sexual harassment overshadows structural inequalities,https://www.thenewsminute.com/kerala/hema-committee-report-when-sexual-harassment-overshadows-structural-inequalities,Negative,0.84355408
The News Minute,23-08-2024,CRIS,"AMMA ignored 2018 sexual harassment complaint, claims they ‘missed it’",https://www.thenewsminute.com/kerala/amma-ignored-2018-sexual-harassment-complaint-claims-they-missed-it,Negative,0.969313323
The Week,23-08-2024,Web Desk,Zelenskyy says India's 'big influence' can stop Putin as Modi bats for peace,https://www.theweek.in,Neutral,0.833069801
The Week,23-08-2024,Niladry Sarkar,Kolkata rape-murder: CBI given additional charge by HC to probe financial irregularities in RG Kar Hospital,https://www.theweek.in/news/india/2024/08/23/kolkata-rape-murder-cbi-given-additional-charge-by-hc-to-probe-financial-irregularities-in-rg-kar-hospital.html,Negative,0.623266101
The Week,23-08-2024,K. Sunil Thomas,"Eat, drink, (go out) and be merry? The billion-dollar idea behind Zomato’s latest move",https://www.theweek.in/news/biz-tech/2024/08/23/eat-drink-go-out-and-be-merry-the-billion-dollar-idea-behind-zomatos-latest-move.html,Neutral,0.83082366
The Week,23-08-2024,Web Desk,"PM Modi in Kyiv: India not neutral, ready to play role of friend to bring peace to Ukraine",https://www.theweek.in/news/world/2024/08/23/pm-modi-in-kyiv-india-not-neutral-ready-to-play-role-of-friend-to-bring-peace-to-ukraine.html,Neutral,0.948109269
The Week,23-08-2024,Madhav Rao,Bengali actor Sreelekha Mitra levels serious allegations against Kerala Chalachitra Academy chairman Ranjith,https://www.theweek.in/news/entertainment/2024/08/23/mollywood-hema-commission-bengali-actor-sreelekha-mitra-levels-serious-allegations-against-kerala-chalachitra-academy-chairman-ranjith.html,Neutral,0.763066351
The Week,23-08-2024,Web Desk,"What is a BHISHM cube, PM Modi's life-saving gift to Ukrainian President Vlodomyr Zelenskyy",https://www.theweek.in/news/world/2024/08/23/what-is-a-bhism-cube-pm-modis-life-saving-gift-to-ukrainian-president-vlodomyr-zelenskyy.html,Positive,0.587556839
The Week,23-08-2024,Web Desk,Kolkata rape-murder: This is what the accused's lawyer Kabita Sarkar said about representing him,https://www.theweek.in/news/india/2024/08/23/kolkata-rape-murder-this-is-what-the-accuseds-lawyer-said-about-representing-him.html,Negative,0.737406254
The Week,23-08-2024,Pratul Sharma,"Eyeing Bihar assembly polls, Chirag Paswan bats for Dalits causes",https://www.theweek.in/news/india/2024/08/23/eyeing-bihar-assembly-polls-chirag-paswan-bats-for-dalits-causes.html,Neutral,0.958426535
The Week,23-08-2024,Tariq Bhat,J&K: Plans afoot to enrol children of government employees in state-run schools,https://www.theweek.in/news/india/2024/08/23/jandk-plans-afoot-to-enrol-children-of-government-employees-in-state-run-schools.html,Neutral,0.970601737
The Week,23-08-2024,Web Desk,Advocate Kabita Sarkar to represent accused Sanjoy Roy in Kolkata doctor's rape-murder at RG Kar Hospital,https://www.theweek.in/news/india/2024/08/23/advocate-kabita-sarkar-to-represent-accused-sanjoy-roy-in-kolkata-doctor-s-rape-murder-at-rg-kar-medical-college-hospital.html,Neutral,0.682640553
The Week,23-08-2024,Web Desk,Kolkata rape and murder: CCTV footage shows accused staring at victim hours before the crime,https://www.theweek.in/news/india/2024/08/23/kolkata-rape-and-murder-cctv-footage-shows-accused-staring-at-victim-hours-before-the-crime.html,Negative,0.889586508
The Week,23-08-2024,Web Desk,Liquor policy case: SC to hear Kejriwal’s plea against CBI on Sept 5,https://www.theweek.in/news/india/2024/08/23/liquor-policy-case-sc-to-hear-kejriwals-plea-against-cbi-on-sept-5.html,Neutral,0.979426742
The Week,23-08-2024,PTI,Bengaluru FC to meet Mohun Bagan in Durand Cup semifinal,https://www.theweek.in/news/sports/2024/08/23/football-bengaluru-fc-to-meet-mohun-bagan-in-durand-cup-semifinal.html,Neutral,0.982185781
The Week,23-08-2024,PTI,Injured Dominic Solanke to miss Tottenham's Everton game: Postecoglou,https://www.theweek.in/news/sports/2024/08/23/football-injured-dominic-solanke-to-miss-tottenham-s-everton-game-postecoglou.html,Neutral,0.726556599
The Week,23-08-2024,PTI,"La Liga: Jude Bellingham injured, says Real Madrid manager Carlo Ancelotti",https://www.theweek.in/news/sports/2024/08/23/football-la-liga-jude-bellingham-injured-says-real-madrid-manager-carlo-ancelotti.html,Neutral,0.867530704
The Week,23-08-2024,Madhav Rao,"Viral: Pak YouTube channel Harris Sultan renamed 'Scumbag Beggar' by 'Indian' employee, internet reacts",https://www.theweek.in/news/world/2024/08/23/viral-pak-you-tube-channel-harris-sultan-s-channel-renamed-to-scumbag-beggar-by-his-indian-employee-internet-reacts.html,Negative,0.970592856
The Week,23-08-2024,Web Desk,Who could be the next France PM as Macron meets key figures,https://www.theweek.in/news/world/2024/08/23/who-will-macron-choose-as-frances-new-pm-as-he-meets-key-figures.html,Neutral,0.933700502
The Week,23-08-2024,Nachiket Kelkar,"Ambuja Cements block deal: GQG Partners, SBI Life, several mutual funds among buyers",https://www.theweek.in/news/biz-tech/2024/08/23/ambuja-cements-block-deal-gqg-partners-sbi-life-several-mutual-funds-among-buyers.html,Neutral,0.977050781
The Week,23-08-2024,PTI,DGCA imposes Rs 90 lakh fine on Air India for flying with non-qualified pilots,https://www.theweek.in/news/biz-tech/2024/08/23/dgca-imposes-rs-90-lakh-fine-on-air-india-for-flying-with-non-qualified-pilots.html,Negative,0.808255613
The Week,23-08-2024,Web Desk,National Space Day: ISRO's new system to detect space junk,https://www.theweek.in/news/sci-tech/2024/08/23/national-space-day-isros-new-system-to-detect-space-junk.html,Neutral,0.513560116
The Week,23-08-2024,PTI,Defamation case against Rahul Gandhi  UP court sets Sep 5 as next date of hearing,https://www.theweek.in/wire-updates/national/2024/08/23/lgd24-court-up-rahul.html,Neutral,0.868251622
The Week,23-08-2024,PTI,Man convicted of minor's rape in Rajasthan  sentenced to 20 years imprisonment,https://www.theweek.in/wire-updates/national/2024/08/23/lgd26-rj-pocso-sentence.html,Negative,0.557017982
The Week,23-08-2024,PTI,Minor's rapist  now survivor's husband  sentenced to 20 years in jail by POCSO court,https://www.theweek.in/wire-updates/national/2024/08/23/lgd25-rj-pocso--convict.html,Negative,0.863169551
The Week,23-08-2024,PTI,Bill tabled in Meghalaya assembly to add more teeth to law on migrant workers,https://www.theweek.in/wire-updates/national/2024/08/23/ces17-mg-assembly-labourers.html,Neutral,0.953987002
The Week,23-08-2024,PTI,Muslim groups protest in Gondia  seek Ramgiri Maharaj's arrest,https://www.theweek.in/wire-updates/national/2024/08/23/wrg4-mh-ramgiri-protest.html,Negative,0.708811998
The Week,23-08-2024,PTI,2 journalists killed in Turkish airstrike in northern Iraq  local officials say,https://www.theweek.in/wire-updates/international/2024/08/23/fgn116-iraq-airstrike.html,Negative,0.934595764
The Week,23-08-2024,PTI,2 freight trains collided in Colorado  damaging a bridge  spilling fuel and injuring 2 conductors,https://www.theweek.in/wire-updates/international/2024/08/23/fgn119-us-train-collission.html,Negative,0.621463776
The Week,23-08-2024,PTI,PM Modi departs after a whirlwind 7-hour visit to Ukraine,https://www.theweek.in/wire-updates/international/2024/08/23/fgn117-pm-ukraine-departure.html,Neutral,0.942146003
The Week,23-08-2024,PTI,Canadian union issues 72-hour strike warning to freight railroad hours after it resumes service,https://www.theweek.in/wire-updates/international/2024/08/23/fgn118-canada-railroads-2ndld-unions.html,Neutral,0.851796687
The Week,23-08-2024,PTI,11th victim found after a boat carrying migrants capsized on a river on the Serbia-Bosnia border,https://www.theweek.in/wire-updates/international/2024/08/23/fgn114-bosnia-serbia-migration.html,Neutral,0.906508267
The Week,23-08-2024,PTI,Sarkata in 'Stree 2' most warped form of patriarchy  writer Niren Bhatt,https://www.theweek.in/wire-updates/entertainment/2024/08/23/ent8-stree-2-writer-interview.html,Negative,0.895044327
The Week,23-08-2024,PTI,AMMA welcomes Hema Committee report,https://www.theweek.in/wire-updates/entertainment/2024/08/23/mds6-kl-hema-committee-amma.html,Positive,0.869696379
The Week,23-08-2024,PTI,Storyteller Himanshu Bajpai says his 'Dastan' on Wajid Ali Shah challenges colonial narrative,https://www.theweek.in/wire-updates/entertainment/2024/08/23/lst1-dastaan-wajid-ali-shah-interview.html,Neutral,0.549471796
The Week,23-08-2024,PTI,Verstappen under pressure in front of his home crowd as F1 returns at the Dutch Grand Prix,https://www.theweek.in/wire-updates/sports/2024/08/23/spf34-spo-f1-dutch-gp-ld-preview.html,Neutral,0.73540628
The Week,23-08-2024,PTI,England closes in on victory over Sri Lanka in 1st cricket test,https://www.theweek.in/wire-updates/sports/2024/08/23/spf33-spo-cri-eng-sl-tea.html,Positive,0.644002318
The Week,23-08-2024,PTI,Durand Cup  Mohun Bagan pip Punjab FC in ''sudden death'' to enter semifinal,https://www.theweek.in/wire-updates/sports/2024/08/23/spd8-spo-foot-durand-bagan.html,Neutral,0.97573179
The Week,23-08-2024,PTI,Spain midfielder Mikel Merino set to leave Real Sociedad with Arsenal as his likely destination,https://www.theweek.in/wire-updates/sports/2024/08/23/spf32-spo-foot-epl-transfer.html,Neutral,0.905950248
The Week,23-08-2024,PTI,Laxmikant Kattimani returns to FC Goa on one-year deal,https://www.theweek.in/wire-updates/sports/2024/08/23/spd7-spo-foot-isl-goa-kattimani.html,Neutral,0.970969558
The Week,23-08-2024,PTI,In worst case scenario  Coal India's impact may touch Rs 35 000cr in SC mining tax ruling  Official,https://www.theweek.in/wire-updates/business/2024/08/23/ccm2-biz-coal-india.html,Negative,0.852619529
The Week,23-08-2024,PTI,Rupee rises 3 paise to close at 83.90 against US dollar,https://www.theweek.in/wire-updates/business/2024/08/23/del66-biz-ld-rupee.html,Neutral,0.890855491
The Week,23-08-2024,PTI,Govt plans to review 6-decade-old sugar production  pricing norms,https://www.theweek.in/wire-updates/business/2024/08/23/del64-biz-sugar-norms.html,Neutral,0.969489515
The Week,23-08-2024,PTI,Govt in talks with states  industry for upgrading 1 000 ITIs  5 NSTIs  Jayant Chaudhary,https://www.theweek.in/wire-updates/business/2024/08/23/dcm69--biz-jayant-chaudhary.html,Positive,0.509438515
The Week,23-08-2024,PTI,Germany plans USD 3.7 billion programme to help decarbonise industry  including carbon storage,https://www.theweek.in/wire-updates/business/2024/08/23/fgn102-germany-climate.html,Neutral,0.550791323
The Week,23-08-2024,Web Desk,Confirmed! Varun Dhawan in Anurag Singh's 'Border 2' to 'bring a valiant jawan’s story to screen',https://www.theweek.in/news/entertainment/2024/08/23/bollywood-varun-dhawan-in-anurag-singh-s-border-2-to-bring-a-valiant-jawan-s-story-to-screen.html,Neutral,0.910651863
The Week,23-08-2024,Web Desk,'Please don't overshare fake news': Influencer Insha Ghaii Kalra reveals how her husband Ankit Kalra died,https://www.theweek.in/news/entertainment/2024/08/23/please-dont-overshare-fake-news-influencer-insha-ghaii-kalra-reveals-how-her-husband-ankit-kalra-died.html,Negative,0.841433585
The Week,23-08-2024,Reya Mehrotra,Dos by Tres: This Delhi restaurant's flavours are inspired by global street food,https://www.theweek.in/leisure/lifestyle/2024/08/23/dos-by-tres-this-delhi-restaurants-flavours-are-inspired-by-global-street-food.html,Positive,0.662254691
